Customer_ID,Gender,Age,Annual_Income,Product_Category,Average_Spend,Visits_per_Month,Add_to_Cart_Count,Wishlist_Count,Loyalty_Score,Customer_Tenure,Payment_Method,Discount_Usage,Referral_Source,Frequent_Buyer,Online_Shopper,Membership_Status,Usage_Time,Customer_Segment,Last_Purchase_Date,Churn
326,Female,18,132340,Beauty,1908.3890412988533,16,6,0,1.7556630710205403,31,PayPal,Yes,Google,No,No,Silver,6.043435003524097,High,2024-11-21,0
327,Male,57,134846,Home,1068.9524476275037,23,10,9,7.930191056102458,70,PayPal,No,Google,Yes,Yes,Gold,2.885072786107236,High,2024-11-22,0
328,Male,39,79321,Groceries,477.2790849663799,17,38,18,6.671575763983373,67,Credit Card,Yes,Friend Referral,No,No,Silver,6.472251394757477,Medium,2024-11-23,0
329,Female,46,20956,Beauty,944.9787847857324,8,3,16,9.896414360381243,56,Cash on Delivery,No,Social Media,No,Yes,Silver,3.7379961788213687,High,2024-11-24,1
330,Female,25,120375,Electronics,1842.8054389167116,19,24,11,4.098772299879633,63,PayPal,Yes,Friend Referral,No,Yes,Silver,3.8974857562247287,Low,2024-11-25,0
331,Male,28,94131,Electronics,393.3861690946596,20,11,0,1.5558614766117973,75,Credit Card,Yes,Social Media,Yes,No,Gold,4.346619518821803,Medium,2024-11-26,0
332,Male,58,67908,Fashion,467.21622544206195,15,25,11,7.609150318017662,15,Cash on Delivery,No,Friend Referral,No,Yes,Gold,5.847735922813279,High,2024-11-27,0
333,Female,54,98339,Beauty,75.40765712631331,9,37,16,5.695600769679211,109,PayPal,Yes,Friend Referral,Yes,Yes,Silver,2.551271493722803,Low,2024-11-28,0
334,Male,31,145659,Electronics,77.670596321746,20,45,2,2.9188353825022157,116,Debit Card,No,Friend Referral,Yes,Yes,Silver,1.4119051215014518,Low,2024-11-29,1
335,Female,47,45963,Home,1667.3136725690995,10,11,10,8.035560901042835,92,Debit Card,No,Social Media,Yes,No,Gold,4.670430013935961,Medium,2024-11-30,0
336,Female,52,121757,Beauty,1477.6390833437638,12,42,16,2.8337993726494934,10,Cash on Delivery,No,Friend Referral,Yes,Yes,Silver,2.9523321743205444,Medium,2024-12-01,1
337,Male,38,59443,Home,742.3300600813186,21,36,2,3.345954893496429,38,Debit Card,Yes,Google,No,Yes,Gold,3.8186848525102803,High,2024-12-02,0
338,Male,54,119259,Home,1411.7067565937668,23,45,7,1.8327569893004723,47,Cash on Delivery,Yes,Friend Referral,No,Yes,Silver,5.352100312529791,High,2024-12-03,0
339,Female,22,59063,Electronics,820.6515563044419,20,23,19,4.59489051127769,57,Credit Card,Yes,Google,Yes,No,Gold,4.20594305855953,High,2024-12-04,0
340,Female,36,134225,Beauty,1908.1487521957636,1,15,3,4.770363015436771,50,Credit Card,Yes,Direct,No,Yes,Bronze,5.1520911282563215,Medium,2024-12-05,0
341,Male,31,136400,Groceries,1935.752728780768,25,12,6,5.631056113134686,114,PayPal,No,Direct,No,No,Bronze,4.581500015852209,High,2024-12-06,0
342,Female,43,100818,Electronics,815.9478628282196,20,24,13,7.380678404113997,71,Cash on Delivery,Yes,Social Media,No,Yes,Gold,6.048472789520743,High,2024-12-07,0
343,Male,21,24703,Electronics,1715.7327173646927,9,3,13,9.154908358123832,15,PayPal,Yes,Social Media,Yes,No,Bronze,5.79452463283715,Low,2024-12-08,0
344,Female,42,85128,Beauty,1557.523631310059,22,10,3,2.2396068899902777,18,PayPal,No,Direct,No,No,Silver,4.506424188564644,Low,2024-12-09,1
345,Male,62,92099,Beauty,654.4998774849892,15,31,15,1.4891328851379135,82,Credit Card,No,Friend Referral,Yes,No,Gold,5.591772656447802,Low,2024-12-10,0
346,Male,59,45849,Home,502.47766635715664,1,48,0,1.1667811023489996,116,PayPal,Yes,Friend Referral,No,Yes,Gold,7.051697017044596,High,2024-12-11,0
347,Male,42,51860,Beauty,943.557568266026,12,6,16,2.2925924026193463,105,Debit Card,No,Friend Referral,Yes,Yes,Silver,3.7420346584112645,Medium,2024-12-12,0
348,Female,35,51585,Home,1573.630239198092,3,45,9,6.921545372034633,88,PayPal,No,Direct,Yes,Yes,Silver,3.5957230456159524,Low,2024-12-13,0
349,Female,57,42015,Electronics,1922.3271802210536,11,10,15,7.54729370196847,2,Cash on Delivery,No,Google,Yes,No,Gold,6.231842156392851,Medium,2024-12-14,0
350,Male,25,97539,Fashion,1538.9791842898164,2,27,15,8.0785514217531,104,Debit Card,No,Social Media,No,Yes,Silver,4.869153777814955,High,2024-12-15,0
351,Female,56,63585,Groceries,1717.6536207858214,16,40,7,3.193373907139084,84,Credit Card,No,Google,Yes,Yes,Gold,1.0325508516694142,High,2024-12-16,0
352,Male,57,46958,Electronics,1225.9753970325073,9,22,6,3.753053319353679,98,Cash on Delivery,Yes,Direct,No,No,Silver,7.19084011768311,Low,2024-12-17,0
353,Male,31,46017,Beauty,1679.0452701421455,15,44,5,5.348211810089495,43,Debit Card,Yes,Google,Yes,Yes,Gold,0.730873266782301,Medium,2024-12-18,0
354,Female,49,96707,Groceries,1579.6206731066645,12,22,15,1.5686478717420385,26,Cash on Delivery,Yes,Friend Referral,No,Yes,Silver,6.112972671573074,Low,2024-12-19,0
355,Female,55,144677,Fashion,785.1218067562462,1,49,19,6.500273708901215,71,Debit Card,Yes,Friend Referral,Yes,No,Silver,6.190956070282347,High,2024-12-20,1
356,Male,50,65350,Fashion,1126.3810891354062,13,27,15,9.85361530308182,38,Cash on Delivery,Yes,Google,No,No,Bronze,7.648333139614478,Medium,2024-12-21,0
357,Female,40,32201,Home,1619.268587879905,14,42,6,4.247256802402023,94,Cash on Delivery,Yes,Direct,Yes,Yes,Bronze,0.9060080630174057,Low,2024-12-22,0
358,Female,32,49426,Groceries,139.81063167041492,25,46,8,7.775627275822456,42,Debit Card,Yes,Google,Yes,No,Bronze,4.976426455883682,High,2024-12-23,0
359,Male,50,37778,Home,1625.7546005938684,25,25,13,5.500305240126472,5,Credit Card,No,Friend Referral,Yes,Yes,Silver,3.708804279702897,Low,2024-12-24,0
360,Male,42,65241,Electronics,396.8818418955957,8,24,10,2.1503065992434447,11,Credit Card,Yes,Friend Referral,No,Yes,Gold,2.979747161446565,Medium,2024-12-25,0
361,Female,34,62229,Groceries,1053.6330533868058,8,28,13,6.240137039223277,65,Cash on Delivery,Yes,Direct,Yes,Yes,Silver,1.1773892022430479,Medium,2024-12-26,0
362,Male,50,106652,Electronics,1626.1371071340784,27,18,6,3.698868415996585,34,Cash on Delivery,Yes,Google,Yes,Yes,Bronze,4.719905897534819,Medium,2024-12-27,0
363,Male,64,148267,Home,544.951102405555,12,32,0,1.309628876081124,1,Credit Card,No,Friend Referral,Yes,Yes,Silver,4.0928054425596025,Medium,2024-12-28,0
364,Female,19,138402,Groceries,529.3245066469983,1,35,12,6.714367571059694,83,Credit Card,Yes,Friend Referral,Yes,No,Bronze,1.284158436132682,Medium,2024-12-29,0
365,Male,31,68364,Home,835.3905770013912,11,13,19,8.73039114392255,2,PayPal,Yes,Google,No,No,Bronze,5.093671303228126,Low,2024-12-30,0
366,Male,57,118833,Groceries,1794.5534552763875,8,13,2,4.102927902098868,85,Credit Card,No,Google,Yes,Yes,Gold,6.034648401897038,Low,2024-12-31,0
367,Female,57,146503,Home,50.863423802555374,10,34,19,4.512659924914934,20,Cash on Delivery,Yes,Social Media,Yes,No,Gold,6.254587257902362,Low,2025-01-01,0
368,Female,56,149044,Fashion,1807.697038451773,19,29,3,9.019195146704904,61,Debit Card,Yes,Direct,No,No,Bronze,7.290298911968206,Low,2025-01-02,0
369,Male,23,104878,Home,349.92369805113515,11,27,10,8.322479320306204,87,Credit Card,No,Direct,No,Yes,Bronze,3.571030564165829,High,2025-01-03,1
370,Male,23,77056,Fashion,1980.66843333159,7,16,1,7.434575411965994,21,PayPal,Yes,Google,No,No,Silver,7.648045764666027,High,2025-01-04,0
371,Female,20,47490,Home,1911.9516364250128,11,2,13,3.239173573778331,88,PayPal,No,Direct,Yes,No,Bronze,6.990720538120145,Low,2025-01-05,0
372,Female,24,147769,Groceries,1014.6166197030025,17,15,11,9.1919498946998,68,PayPal,Yes,Friend Referral,No,Yes,Silver,2.7237617826795426,High,2025-01-06,0
373,Female,25,39975,Groceries,1049.804483234625,1,45,16,2.389741817852917,12,Debit Card,Yes,Google,No,Yes,Bronze,1.6946227801209386,High,2025-01-07,0
374,Female,59,46723,Groceries,989.0212135379159,26,29,11,6.640934674754996,22,Credit Card,Yes,Google,No,Yes,Gold,3.7654204709601005,Medium,2025-01-08,0
375,Male,32,43279,Beauty,1289.115109036069,29,28,11,1.2592106249186683,20,Credit Card,No,Google,Yes,Yes,Gold,3.5142403096697494,Low,2025-01-09,1
376,Female,64,98301,Electronics,226.90731935811553,21,44,0,6.793478256924512,82,Credit Card,No,Social Media,Yes,Yes,Bronze,4.817894789984032,High,2025-01-10,1
377,Female,46,132214,Groceries,113.60499926605468,21,14,12,3.4942991668602383,1,Debit Card,No,Direct,Yes,Yes,Silver,4.87539674245811,High,2025-01-11,0
378,Male,50,31561,Fashion,162.52071041100277,8,45,13,5.04709279465348,30,Debit Card,Yes,Social Media,No,Yes,Silver,6.124902382849815,Low,2025-01-12,0
379,Female,47,127435,Groceries,916.512431020953,23,24,1,4.107380968513478,97,Cash on Delivery,Yes,Friend Referral,Yes,No,Silver,4.324174611542077,Medium,2025-01-13,0
380,Male,56,86061,Beauty,587.3184814779926,24,37,11,2.554810806215889,24,PayPal,No,Direct,No,Yes,Bronze,1.2861698070557415,Low,2025-01-14,0
381,Female,44,108397,Fashion,1262.9771466234379,6,41,15,6.597827110844866,14,PayPal,No,Social Media,No,No,Bronze,6.937185016648296,Medium,2025-01-15,0
382,Female,53,69153,Beauty,1985.262464280819,22,46,3,8.937779996265467,36,Credit Card,Yes,Google,No,No,Gold,2.823234373888903,High,2025-01-16,0
383,Female,46,53142,Fashion,803.3301874991085,18,37,7,9.631758180541631,69,Debit Card,Yes,Social Media,Yes,Yes,Gold,7.78473095229944,Medium,2025-01-17,0
384,Male,55,46916,Home,1168.990445503801,6,22,1,2.7311172683852356,75,Debit Card,Yes,Google,No,No,Bronze,1.383950815098276,Medium,2025-01-18,0
385,Male,50,84324,Electronics,860.4275970193042,5,24,9,7.45635496656676,24,Credit Card,Yes,Social Media,No,No,Gold,7.6868837917437745,Low,2025-01-19,0
386,Female,54,64965,Electronics,1702.1797520576258,13,41,8,6.979054299451141,60,Credit Card,No,Social Media,Yes,No,Silver,1.1825885516188772,High,2025-01-20,0
387,Male,44,145932,Beauty,1809.3609867513644,19,6,14,4.090400106171153,95,Cash on Delivery,Yes,Social Media,No,Yes,Silver,2.232771034602946,Low,2025-01-21,0
388,Male,50,24648,Electronics,1760.843443800257,22,21,12,1.1718927941835324,55,PayPal,Yes,Google,No,No,Bronze,0.8493495656490619,Low,2025-01-22,0
389,Male,21,55133,Beauty,1950.0258654245524,8,16,16,7.208121225815795,77,PayPal,Yes,Social Media,No,No,Silver,5.788348599792462,High,2025-01-23,0
390,Male,39,70677,Beauty,103.66241102380982,9,17,15,9.5094537450355,80,PayPal,Yes,Direct,Yes,Yes,Bronze,6.877240524288438,Low,2025-01-24,0
391,Male,19,116059,Beauty,1687.6415161837854,17,48,1,6.689081097240862,24,Cash on Delivery,Yes,Direct,No,No,Silver,3.7555331136198533,Low,2025-01-25,0
392,Male,27,114588,Electronics,1515.955737426232,3,40,19,4.917634517688707,77,Credit Card,Yes,Direct,Yes,No,Bronze,7.463915562818222,Medium,2025-01-26,0
393,Female,22,119950,Beauty,495.9540983307113,19,9,19,5.726385047004656,24,Credit Card,Yes,Google,Yes,No,Silver,4.927243038166997,Low,2025-01-27,0
394,Female,27,118317,Electronics,1914.8241821056788,11,9,13,2.7966592689392575,54,PayPal,No,Google,No,No,Silver,5.225053515848924,High,2025-01-28,1
395,Male,50,90135,Beauty,338.94696004839363,24,6,2,7.754897473783638,26,PayPal,No,Direct,No,No,Gold,6.840644012755774,Low,2025-01-29,0
396,Female,55,55046,Groceries,1375.1223579111213,17,47,11,7.717778470088641,66,Cash on Delivery,No,Direct,No,Yes,Gold,2.726001537888792,Medium,2025-01-30,0
397,Female,30,67064,Beauty,488.53592279102935,21,49,7,2.3096557034868246,80,Debit Card,Yes,Direct,No,No,Gold,3.1569929099571934,Low,2025-01-31,0
398,Female,48,121459,Fashion,891.1922651094457,19,37,1,8.901805442496933,38,Debit Card,No,Friend Referral,Yes,Yes,Gold,7.294639393959833,Low,2025-02-01,1
399,Female,64,126625,Beauty,1452.3617990419095,2,26,3,3.4227076552597473,110,PayPal,Yes,Direct,Yes,No,Gold,7.257226220290729,Low,2025-02-02,0
400,Male,53,89350,Home,1148.483051964441,8,32,13,9.840304548429534,65,Cash on Delivery,Yes,Social Media,No,Yes,Gold,7.823620821506531,Medium,2025-02-03,1
401,Female,62,65893,Beauty,883.6285710898178,19,0,15,4.446127126335212,113,PayPal,Yes,Friend Referral,Yes,Yes,Bronze,7.2637873733125335,High,2025-02-04,0
402,Female,41,121520,Fashion,686.359940317375,7,43,18,2.6009565286104968,75,Debit Card,Yes,Friend Referral,No,Yes,Bronze,1.4552902702502066,High,2025-02-05,1
403,Male,32,145818,Fashion,1687.3363286321412,28,33,1,4.16548100211087,51,PayPal,No,Google,No,No,Gold,6.6779321460274055,Medium,2025-02-06,0
404,Male,46,81272,Electronics,330.43798311388673,27,3,11,4.961622958274738,35,Debit Card,Yes,Social Media,No,No,Bronze,3.5737885858219554,Medium,2025-02-07,0
405,Female,25,112152,Groceries,888.7006092331101,17,16,13,1.6237699573446536,43,Debit Card,Yes,Google,No,No,Gold,7.9310101695945345,Low,2025-02-08,1
406,Female,22,142907,Beauty,1812.3272649615271,6,3,5,6.203965431009605,29,Debit Card,No,Google,Yes,No,Bronze,4.042107232466008,High,2025-02-09,1
407,Female,46,87649,Electronics,1699.406623396937,19,42,12,6.378691958820103,37,Credit Card,No,Social Media,Yes,No,Silver,4.6537706187666545,Medium,2025-02-10,0
408,Female,64,84674,Groceries,831.8364368224411,24,25,3,7.6503740981452495,81,Credit Card,No,Google,No,Yes,Bronze,4.473311864425989,High,2025-02-11,0
409,Female,21,144132,Beauty,1538.061309022551,6,3,17,1.2625290306166896,58,PayPal,Yes,Social Media,No,Yes,Bronze,2.913027723937083,Low,2025-02-12,0
410,Female,29,139044,Home,1655.1636198822755,28,0,11,5.871143929904472,54,Debit Card,No,Social Media,Yes,Yes,Bronze,1.0626656666968863,Medium,2025-02-13,0
411,Male,62,128542,Beauty,1783.330476807078,2,6,19,1.4761668994359796,39,Credit Card,Yes,Google,Yes,No,Silver,7.217384228014389,High,2025-02-14,0
412,Female,19,33760,Fashion,1111.7862496459945,6,29,18,7.310297979699881,42,PayPal,Yes,Direct,Yes,No,Gold,6.520068593947151,High,2025-02-15,1
413,Female,44,41927,Fashion,448.698727806688,23,49,7,1.5015518713088603,28,PayPal,No,Google,No,Yes,Bronze,1.5464508541975195,Low,2025-02-16,0
414,Male,48,106475,Home,547.8526991826667,5,8,6,9.205550635074694,29,PayPal,No,Friend Referral,Yes,No,Bronze,6.325762035125546,Medium,2025-02-17,0
415,Male,53,81367,Electronics,626.6046143811282,19,34,15,7.318743101960469,43,PayPal,No,Google,No,No,Silver,5.193849995379575,High,2025-02-18,0
416,Male,53,117955,Groceries,1207.9148375787502,20,7,18,5.566507885766414,3,PayPal,Yes,Social Media,No,Yes,Gold,3.5685784093821673,Low,2025-02-19,0
417,Male,43,32588,Beauty,113.97876705078646,4,23,5,4.9735353095305745,116,Cash on Delivery,Yes,Friend Referral,Yes,Yes,Bronze,2.4051586182167206,High,2025-02-20,0
418,Female,60,141750,Fashion,1290.2828141209382,22,18,19,2.1760536737193616,10,Debit Card,Yes,Social Media,No,No,Silver,6.947965876266744,Low,2025-02-21,0
419,Female,44,121678,Electronics,760.4907649350524,26,35,10,3.6189945060819677,59,PayPal,Yes,Direct,Yes,No,Gold,5.7514119447053975,High,2025-02-22,0
420,Female,22,124734,Home,625.7215148548022,17,49,4,8.820631945188065,106,Cash on Delivery,Yes,Direct,No,Yes,Gold,4.608049321018527,High,2025-02-23,0
421,Female,37,138154,Fashion,1765.0183129198465,11,42,15,9.140075304062446,14,Debit Card,Yes,Friend Referral,No,No,Bronze,5.071764004238481,Low,2025-02-24,0
422,Female,28,72233,Home,947.004671382558,4,26,6,1.0067293753347797,76,Credit Card,No,Direct,No,Yes,Bronze,1.1829963656163573,Medium,2025-02-25,0
423,Female,27,64738,Beauty,235.35343878875094,26,31,4,6.347227523297962,47,PayPal,Yes,Direct,No,Yes,Bronze,4.054398206833939,Low,2025-02-26,1
424,Male,57,53397,Groceries,1662.1561976511816,13,13,10,7.473705481226022,42,Cash on Delivery,No,Google,No,Yes,Bronze,1.952752195892765,Medium,2025-02-27,0
425,Female,55,102189,Fashion,142.9004520011879,20,17,14,6.568722842118457,94,Credit Card,No,Google,No,No,Silver,2.06287759256619,High,2025-02-28,0
426,Male,23,96367,Fashion,1467.1609871279834,26,27,2,1.735117883797186,32,Cash on Delivery,No,Direct,Yes,Yes,Silver,5.4597797171515,High,2025-03-01,0
427,Male,25,144873,Beauty,1559.117132452797,17,28,4,2.95952408919012,32,Debit Card,No,Direct,Yes,Yes,Bronze,7.334421138757161,Low,2025-03-02,0
428,Female,40,91260,Electronics,737.5750815612735,9,15,4,3.2530624064324742,42,Debit Card,No,Google,No,No,Gold,3.528174578587599,Low,2025-03-03,0
429,Male,64,140585,Groceries,1658.336319741684,4,34,8,8.485521681745807,32,Credit Card,Yes,Direct,Yes,Yes,Bronze,2.058119547591428,Medium,2025-03-04,0
430,Female,43,96619,Fashion,1055.5358414200841,23,46,14,5.168794926780285,26,Cash on Delivery,Yes,Direct,No,No,Gold,5.365602029274907,Medium,2025-03-05,0
431,Male,63,131453,Groceries,953.4226238819538,28,30,2,5.381453907471132,115,PayPal,Yes,Social Media,Yes,No,Gold,7.033902847627383,Medium,2025-03-06,0
432,Female,60,39816,Fashion,138.53639886395047,14,3,5,9.414037418990578,1,PayPal,Yes,Direct,Yes,No,Gold,6.112391008418681,Low,2025-03-07,0
433,Male,29,62240,Groceries,615.5569276153665,19,36,16,6.733772999692439,56,Credit Card,No,Friend Referral,No,Yes,Silver,7.015679229024403,High,2025-03-08,1
434,Female,43,26276,Home,1865.4694432263345,26,16,7,9.088009313973975,106,Credit Card,No,Social Media,Yes,Yes,Gold,4.524160032580995,Low,2025-03-09,0
435,Female,30,133939,Fashion,814.056728402825,28,38,10,5.108579698073797,2,Credit Card,No,Friend Referral,No,No,Gold,6.1390718327689315,High,2025-03-10,1
436,Female,57,124199,Groceries,1116.0660150856982,3,47,5,2.3449263266646483,81,Cash on Delivery,Yes,Direct,Yes,No,Silver,1.5504841951920234,Low,2025-03-11,0
437,Female,35,99530,Electronics,1087.442274019291,14,45,7,9.369420346666772,30,PayPal,Yes,Google,No,No,Gold,3.112059615223936,Low,2025-03-12,0
438,Female,42,43499,Home,1201.340625154252,8,25,9,5.128346041007844,103,PayPal,Yes,Social Media,Yes,Yes,Gold,3.4216187336114183,Medium,2025-03-13,0
439,Male,50,108576,Home,169.5953635044011,24,47,2,2.634682796909397,71,PayPal,Yes,Google,No,No,Bronze,4.334718096845259,High,2025-03-14,0
440,Male,64,128856,Electronics,756.2436968575201,27,38,13,3.7215616627353003,52,Credit Card,No,Social Media,Yes,No,Gold,7.468072701926178,Low,2025-03-15,0
441,Male,57,102495,Groceries,1460.1001340709806,28,40,13,1.45722330720048,91,PayPal,No,Google,No,No,Gold,7.057224201666307,Low,2025-03-16,0
442,Female,60,141717,Beauty,441.09248959231667,1,3,9,5.2147053231074665,9,Debit Card,Yes,Social Media,Yes,Yes,Gold,1.508941192168884,High,2025-03-17,0
443,Male,29,91635,Electronics,446.9778362154029,10,29,11,8.67815354719213,22,Credit Card,Yes,Social Media,No,No,Gold,1.795922389118474,Low,2025-03-18,0
444,Female,61,127803,Groceries,69.67668304359822,18,29,5,9.402224104060204,34,PayPal,No,Friend Referral,Yes,Yes,Gold,3.182304121916835,High,2025-03-19,1
445,Female,53,105112,Electronics,903.089756886009,16,21,11,9.393419867532794,110,Cash on Delivery,No,Google,No,Yes,Silver,2.6805789941800544,Medium,2025-03-20,0
446,Male,21,55946,Electronics,1771.332042313173,8,10,13,2.127070230658721,49,Credit Card,No,Friend Referral,Yes,No,Gold,5.110782148671968,Medium,2025-03-21,0
447,Male,22,75204,Fashion,151.20683999525258,1,1,1,4.438484942599513,1,Debit Card,No,Friend Referral,No,No,Gold,7.2708203582340865,High,2025-03-22,0
448,Female,54,71886,Groceries,422.6814835172051,12,43,8,1.2540588368563572,73,Debit Card,Yes,Google,No,No,Silver,7.717186562544401,Medium,2025-03-23,0
449,Male,25,91652,Beauty,654.6648497683724,8,11,9,8.696488104743256,84,Cash on Delivery,No,Social Media,No,Yes,Silver,5.4020221440141984,High,2025-03-24,0
450,Female,59,35563,Fashion,1476.863236300215,24,29,16,4.228801858191464,53,Cash on Delivery,No,Friend Referral,No,Yes,Gold,6.78619401050815,Low,2025-03-25,0
451,Female,45,112324,Electronics,1299.2394059650437,16,35,16,6.680053251030113,83,Credit Card,No,Google,Yes,Yes,Gold,4.439016501730978,Low,2025-03-26,0
452,Female,48,112464,Electronics,861.0906139346173,18,17,2,7.434085942695598,100,Credit Card,No,Social Media,Yes,No,Gold,2.062452101450298,High,2025-03-27,0
453,Female,26,121872,Electronics,1530.1844315538326,4,25,18,4.868602027688398,40,Debit Card,Yes,Friend Referral,Yes,Yes,Bronze,4.435163090701081,Low,2025-03-28,0
454,Female,46,29847,Groceries,1238.7804727309588,6,6,0,3.757981028952187,45,Cash on Delivery,Yes,Friend Referral,No,No,Bronze,4.6631195107823835,Medium,2025-03-29,0
455,Male,31,46155,Groceries,1797.279559331577,12,0,11,9.659916191043502,68,Credit Card,Yes,Friend Referral,No,No,Gold,6.068431731601675,Low,2025-03-30,1
456,Male,57,99671,Fashion,1645.1521608204514,27,25,6,9.680394025214689,9,Debit Card,Yes,Social Media,No,No,Silver,2.1491224228051182,Low,2025-03-31,0
457,Female,58,136891,Beauty,542.9865318739411,9,22,3,3.6049273122701972,105,Cash on Delivery,Yes,Friend Referral,No,Yes,Gold,3.262327865650488,High,2025-04-01,0
458,Female,39,103310,Fashion,579.3052263866904,15,25,9,5.316625870700123,22,Debit Card,Yes,Social Media,No,Yes,Silver,3.2302060191092474,Medium,2025-04-02,1
459,Male,28,87278,Home,294.44512779515196,16,44,12,9.755597427940202,18,PayPal,No,Direct,Yes,Yes,Silver,7.695796968058737,Low,2025-04-03,0
460,Male,40,38309,Electronics,707.0812151490402,24,5,1,1.043815668899529,76,Cash on Delivery,No,Friend Referral,Yes,No,Silver,3.829587202450392,Low,2025-04-04,0
461,Female,18,20619,Electronics,1999.1106415022339,12,5,9,4.714104235412343,106,Credit Card,No,Direct,Yes,Yes,Gold,6.163204754736099,High,2025-04-05,0
462,Male,63,103194,Electronics,841.2147787993689,24,43,3,1.9041179471287157,43,Credit Card,No,Google,No,Yes,Gold,6.131085360308293,High,2025-04-06,0
463,Female,54,70108,Fashion,479.95244764375747,23,7,17,5.582421690063423,39,PayPal,Yes,Friend Referral,No,No,Silver,2.4915813860243103,Medium,2025-04-07,1
464,Male,38,54707,Fashion,1536.8416247273283,14,23,4,1.2220295908643843,73,Cash on Delivery,No,Google,No,No,Bronze,4.789022670287991,Low,2025-04-08,0
465,Female,43,40337,Electronics,1107.8184567521794,13,21,18,4.662085882515651,6,Debit Card,Yes,Google,No,Yes,Bronze,7.20727169988986,High,2025-04-09,0
466,Male,63,145261,Fashion,341.72282657755744,25,18,1,2.986291673068016,83,Credit Card,No,Google,No,No,Bronze,4.06398289592712,High,2025-04-10,0
467,Female,53,101537,Groceries,792.3448782636882,2,36,11,5.799775262128668,48,PayPal,No,Direct,No,Yes,Silver,7.588381305069095,High,2025-04-11,1
468,Male,40,86504,Groceries,858.2159453017194,3,17,16,9.963942841906297,111,PayPal,No,Social Media,No,No,Gold,2.1084367199312117,Medium,2025-04-12,0
469,Male,18,67614,Fashion,1519.9679161099764,26,30,9,8.204824946140729,7,Cash on Delivery,Yes,Direct,Yes,No,Silver,1.0561932933052305,High,2025-04-13,0
470,Female,57,111428,Electronics,90.3091693392137,24,36,1,8.610778824619793,80,Cash on Delivery,No,Direct,Yes,Yes,Bronze,7.18590404858562,Medium,2025-04-14,1
471,Male,32,111155,Fashion,574.5883112567054,22,29,5,6.717384886231728,69,Credit Card,Yes,Google,No,No,Gold,6.857608984716625,Medium,2025-04-15,0
472,Female,38,20281,Fashion,1059.312787565268,10,41,7,1.374038634450327,16,PayPal,Yes,Friend Referral,No,No,Silver,7.944424069503835,Low,2025-04-16,0
473,Male,64,47420,Fashion,574.2511477830445,9,32,18,2.861179084397297,1,Debit Card,No,Social Media,No,No,Silver,5.595451160843195,Low,2025-04-17,0
474,Female,26,100896,Home,1275.4463924670479,26,9,10,9.325581008023494,115,PayPal,Yes,Google,Yes,Yes,Bronze,7.525159450003621,Medium,2025-04-18,0
475,Male,26,59030,Groceries,989.6415845855024,20,36,11,4.2950180613587605,37,Debit Card,Yes,Social Media,Yes,No,Silver,6.702117688130831,Low,2025-04-19,0
476,Female,27,21058,Beauty,755.3349969761822,8,11,8,1.9327305383271602,103,Debit Card,No,Direct,No,No,Gold,6.833197498400652,Low,2025-04-20,0
477,Male,43,106213,Beauty,1900.9568223974989,10,29,1,7.3216482927958175,83,Credit Card,No,Social Media,Yes,Yes,Bronze,4.768561778407012,High,2025-04-21,0
478,Female,58,96260,Home,1282.7110234135919,19,26,7,3.6951195154082916,118,PayPal,No,Social Media,Yes,Yes,Bronze,3.3677344843753314,Low,2025-04-22,0
479,Male,52,48404,Fashion,303.38567592248535,3,38,10,3.4197122161375453,37,Debit Card,No,Friend Referral,Yes,No,Gold,7.509185544074613,Medium,2025-04-23,0
480,Female,42,123482,Home,1142.1788100146211,24,8,3,9.981797100024343,81,Cash on Delivery,No,Google,No,No,Bronze,3.7408788171192087,Low,2025-04-24,0
481,Female,43,125284,Home,1572.427113741757,5,20,9,8.723250325239889,64,Debit Card,No,Social Media,Yes,No,Silver,4.541145254372518,High,2025-04-25,0
482,Female,28,49856,Electronics,1431.5549101109548,3,11,19,4.67144036531057,90,Cash on Delivery,Yes,Social Media,Yes,Yes,Silver,3.845857303438908,Medium,2025-04-26,1
483,Male,55,29200,Groceries,385.5739971257558,26,28,15,9.822350870348492,86,Cash on Delivery,No,Direct,No,No,Bronze,4.736137354701478,Low,2025-04-27,0
484,Female,19,84178,Beauty,1946.2189981282015,27,32,7,6.851019010772923,62,PayPal,No,Direct,No,Yes,Gold,4.028788092442454,Medium,2025-04-28,1
485,Male,24,53997,Fashion,925.1866092058816,16,42,3,7.678202066917843,72,Cash on Delivery,Yes,Social Media,Yes,Yes,Silver,0.8597566893460691,Low,2025-04-29,0
486,Female,35,45611,Beauty,360.09875729350955,17,14,9,1.2836173877399042,61,Debit Card,No,Google,No,No,Gold,7.1153613950577395,High,2025-04-30,0
487,Male,44,139273,Beauty,401.3817205498884,15,1,11,2.094447334132514,33,Cash on Delivery,Yes,Social Media,Yes,No,Silver,3.8329536418682735,Low,2025-05-01,0
488,Female,51,61235,Groceries,241.55823476870697,3,38,13,6.697766138466146,66,PayPal,No,Social Media,Yes,Yes,Silver,4.917077363805115,Medium,2025-05-02,0
489,Male,44,137428,Beauty,1616.8603114481218,12,43,15,9.091215843845355,30,Credit Card,No,Friend Referral,No,No,Bronze,1.5439085206849028,Medium,2025-05-03,0
490,Male,34,55057,Beauty,287.9594639276049,9,17,17,6.613693534788361,111,Debit Card,Yes,Google,No,No,Bronze,0.5254088598697935,Medium,2025-05-04,0
